index,parfam,countryname,per503,pervote,electionDate,partyname,environWeighted,parfamName
1968-01-01,60,Ireland,0.0,47.674,1965-04-01,Soldiers of Destiny,0.0,CON
1969-01-01,60,Ireland,0.0,45.66,1969-06-01,Soldiers of Destiny,0.0,CON
1970-01-01,60,Ireland,0.0,45.66,1969-06-01,Soldiers of Destiny,0.0,CON
1971-01-01,60,Ireland,0.0,45.66,1969-06-01,Soldiers of Destiny,0.0,CON
1972-01-01,60,Ireland,0.0,45.66,1969-06-01,Soldiers of Destiny,0.0,CON
1973-01-01,60,Ireland,4.8,46.243,1973-02-01,Soldiers of Destiny,221.9664,CON
1974-01-01,60,Ireland,4.8,46.243,1973-02-01,Soldiers of Destiny,221.9664,CON
1975-01-01,60,Ireland,4.8,46.243,1973-02-01,Soldiers of Destiny,221.9664,CON
1976-01-01,60,Ireland,4.8,46.243,1973-02-01,Soldiers of Destiny,221.9664,CON
1977-01-01,60,Ireland,2.7,50.63,1977-06-01,Soldiers of Destiny,136.70100000000002,CON
1978-01-01,60,Ireland,2.7,50.63,1977-06-01,Soldiers of Destiny,136.70100000000002,CON
1979-01-01,60,Ireland,2.7,50.63,1977-06-01,Soldiers of Destiny,136.70100000000002,CON
1980-01-01,60,Ireland,2.7,50.63,1977-06-01,Soldiers of Destiny,136.70100000000002,CON
1981-01-01,60,Ireland,5.3,45.257,1981-06-01,Soldiers of Destiny,239.8621,CON
1982-01-01,60,Ireland,0.0,47.261,1982-02-01,Soldiers of Destiny,0.0,CON
1983-01-01,60,Ireland,0.0,47.261,1982-02-01,Soldiers of Destiny,0.0,CON
1984-01-01,60,Ireland,0.0,47.261,1982-02-01,Soldiers of Destiny,0.0,CON
1985-01-01,60,Ireland,0.0,47.261,1982-02-01,Soldiers of Destiny,0.0,CON
1986-01-01,60,Ireland,0.0,47.261,1982-02-01,Soldiers of Destiny,0.0,CON
1987-01-01,60,Ireland,1.25,44.146,1987-02-01,Soldiers of Destiny,55.18250000000001,CON
1988-01-01,60,Ireland,1.25,44.146,1987-02-01,Soldiers of Destiny,55.18250000000001,CON
1989-01-01,60,Ireland,1.7209999999999999,44.148999999999994,1989-06-01,Soldiers of Destiny,75.98042899999999,CON
1990-01-01,60,Ireland,1.7209999999999999,44.148999999999994,1989-06-01,Soldiers of Destiny,75.98042899999999,CON
1991-01-01,60,Ireland,1.7209999999999999,44.148999999999994,1989-06-01,Soldiers of Destiny,75.98042899999999,CON
1992-01-01,60,Ireland,4.545,39.113,1992-11-01,Soldiers of Destiny,177.768585,CON
1993-01-01,60,Ireland,4.545,39.113,1992-11-01,Soldiers of Destiny,177.768585,CON
1994-01-01,60,Ireland,4.545,39.113,1992-11-01,Soldiers of Destiny,177.768585,CON
1995-01-01,60,Ireland,4.545,39.113,1992-11-01,Soldiers of Destiny,177.768585,CON
1996-01-01,60,Ireland,4.545,39.113,1992-11-01,Soldiers of Destiny,177.768585,CON
1997-01-01,60,Ireland,5.355,39.334,1997-06-01,Soldiers of Destiny,210.63357000000002,CON
1998-01-01,60,Ireland,5.355,39.334,1997-06-01,Soldiers of Destiny,210.63357000000002,CON
1999-01-01,60,Ireland,5.355,39.334,1997-06-01,Soldiers of Destiny,210.63357000000002,CON
2000-01-01,60,Ireland,5.355,39.334,1997-06-01,Soldiers of Destiny,210.63357000000002,CON
2001-01-01,60,Ireland,5.355,39.334,1997-06-01,Soldiers of Destiny,210.63357000000002,CON
2002-01-01,60,Ireland,3.5869999999999997,41.485,2002-05-01,Soldiers of Destiny,148.806695,CON
2003-01-01,60,Ireland,3.5869999999999997,41.485,2002-05-01,Soldiers of Destiny,148.806695,CON
2004-01-01,60,Ireland,3.5869999999999997,41.485,2002-05-01,Soldiers of Destiny,148.806695,CON
2005-01-01,60,Ireland,3.5869999999999997,41.485,2002-05-01,Soldiers of Destiny,148.806695,CON
2006-01-01,60,Ireland,3.5869999999999997,41.485,2002-05-01,Soldiers of Destiny,148.806695,CON
2007-01-01,60,Ireland,1.3159999999999998,41.56100000000001,2007-05-01,Soldiers of Destiny,54.694276,CON
2008-01-01,60,Ireland,1.3159999999999998,41.56100000000001,2007-05-01,Soldiers of Destiny,54.694276,CON
2009-01-01,60,Ireland,1.3159999999999998,41.56100000000001,2007-05-01,Soldiers of Destiny,54.694276,CON
2010-01-01,60,Ireland,1.3159999999999998,41.56100000000001,2007-05-01,Soldiers of Destiny,54.694276,CON
2011-01-01,60,Ireland,0.613,17.445999999999998,2011-02-01,Soldiers of Destiny,10.694397999999998,CON
2012-01-01,60,Ireland,0.613,17.445999999999998,2011-02-01,Soldiers of Destiny,10.694397999999998,CON
2013-01-01,60,Ireland,0.613,17.445999999999998,2011-02-01,Soldiers of Destiny,10.694397999999998,CON
2014-01-01,60,Ireland,0.613,17.445999999999998,2011-02-01,Soldiers of Destiny,10.694397999999998,CON
2015-01-01,60,Ireland,0.613,17.445999999999998,2011-02-01,Soldiers of Destiny,10.694397999999998,CON
2016-01-01,60,Ireland,3.466,24.35,2016-02-01,Soldiers of Destiny,84.39710000000002,CON
2017-01-01,60,Ireland,3.466,24.35,2016-02-01,Soldiers of Destiny,84.39710000000002,CON
2018-01-01,60,Ireland,3.466,24.35,2016-02-01,Soldiers of Destiny,84.39710000000002,CON
2019-01-01,60,Ireland,3.466,24.35,2016-02-01,Soldiers of Destiny,84.39710000000002,CON
2020-01-01,60,Ireland,3.466,24.35,2016-02-01,Soldiers of Destiny,84.39710000000002,CON
1982-01-01,60,Ireland,3.7739999999999996,45.201,1982-11-01,Soldiers of Destiny,170.588574,CON
1948-01-01,70,Ireland,3.9219999999999997,13.21,1948-02-01,Republican Party,51.80962,NAT
1949-01-01,70,Ireland,3.9219999999999997,13.21,1948-02-01,Republican Party,51.80962,NAT
1950-01-01,70,Ireland,3.9219999999999997,13.21,1948-02-01,Republican Party,51.80962,NAT
1951-01-01,70,Ireland,3.9219999999999997,4.0710000000000015,1951-05-01,Republican Party,15.966462000000002,NAT
1952-01-01,70,Ireland,3.9219999999999997,4.0710000000000015,1951-05-01,Republican Party,15.966462000000002,NAT
1953-01-01,70,Ireland,3.9219999999999997,4.0710000000000015,1951-05-01,Republican Party,15.966462000000002,NAT
1954-01-01,70,Ireland,3.9219999999999997,3.089,1954-05-01,Republican Party,12.115058,NAT
1955-01-01,70,Ireland,3.9219999999999997,3.089,1954-05-01,Republican Party,12.115058,NAT
1956-01-01,70,Ireland,3.9219999999999997,3.089,1954-05-01,Republican Party,12.115058,NAT
1957-01-01,70,Ireland,3.9219999999999997,1.681,1957-03-01,Republican Party,6.592882,NAT
1958-01-01,70,Ireland,3.9219999999999997,1.681,1957-03-01,Republican Party,6.592882,NAT
1959-01-01,70,Ireland,3.9219999999999997,1.681,1957-03-01,Republican Party,6.592882,NAT
1960-01-01,70,Ireland,3.9219999999999997,1.681,1957-03-01,Republican Party,6.592882,NAT
1961-01-01,70,Ireland,3.9219999999999997,1.127,1961-10-01,Republican Party,4.4200940000000015,NAT
1962-01-01,70,Ireland,3.9219999999999997,1.127,1961-10-01,Republican Party,4.4200940000000015,NAT
1963-01-01,70,Ireland,3.9219999999999997,1.127,1961-10-01,Republican Party,4.4200940000000015,NAT
1964-01-01,70,Ireland,3.9219999999999997,1.127,1961-10-01,Republican Party,4.4200940000000015,NAT
1965-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1966-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1967-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1968-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1969-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1970-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1971-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1972-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1973-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1974-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1975-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1976-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1977-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1978-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1979-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1980-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1981-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1982-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1983-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1984-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1985-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1986-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1987-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1988-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1989-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1990-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1991-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1992-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1993-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1994-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1995-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1996-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1997-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1998-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1999-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2000-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2001-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2002-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2003-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2004-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2005-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2006-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2007-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2008-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2009-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2010-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2011-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2012-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2013-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2014-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2015-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2016-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2017-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2018-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2019-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
2020-01-01,70,Ireland,3.9219999999999997,0.752,1965-04-01,Republican Party,2.949344,NAT
1948-01-01,80,Ireland,0.0,5.577000000000001,1948-02-01,Party of the Land,0.0,AGR
1949-01-01,80,Ireland,0.0,5.577000000000001,1948-02-01,Party of the Land,0.0,AGR
1950-01-01,80,Ireland,0.0,5.577000000000001,1948-02-01,Party of the Land,0.0,AGR
1951-01-01,80,Ireland,0.0,2.9189999999999996,1951-05-01,Party of the Land,0.0,AGR
1952-01-01,80,Ireland,0.0,2.9189999999999996,1951-05-01,Party of the Land,0.0,AGR
1953-01-01,80,Ireland,0.0,2.9189999999999996,1951-05-01,Party of the Land,0.0,AGR
1954-01-01,80,Ireland,0.0,3.825,1954-05-01,Party of the Land,0.0,AGR
1955-01-01,80,Ireland,0.0,3.825,1954-05-01,Party of the Land,0.0,AGR
1956-01-01,80,Ireland,0.0,3.825,1954-05-01,Party of the Land,0.0,AGR
1957-01-01,80,Ireland,0.0,2.356,1957-03-01,Party of the Land,0.0,AGR
1958-01-01,80,Ireland,0.0,2.356,1957-03-01,Party of the Land,0.0,AGR
1959-01-01,80,Ireland,0.0,2.356,1957-03-01,Party of the Land,0.0,AGR
1960-01-01,80,Ireland,0.0,2.356,1957-03-01,Party of the Land,0.0,AGR
1961-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1962-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1963-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1964-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1965-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1966-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1967-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1968-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1969-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1970-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1971-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1972-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1973-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1974-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1975-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1976-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1977-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1978-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1979-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1980-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1981-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1982-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1983-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1984-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1985-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1986-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1987-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1988-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1989-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1990-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1991-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1992-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1993-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1994-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1995-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1996-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1997-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1998-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1999-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2000-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2001-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2002-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2003-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2004-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2005-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2006-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2007-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2008-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2009-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2010-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2011-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2012-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2013-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2014-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2015-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2016-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2017-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2018-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2019-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
2020-01-01,80,Ireland,0.0,1.514,1961-10-01,Party of the Land,0.0,AGR
1997-01-01,95,Ireland,15.219000000000001,2.55,1997-06-01,We Ourselves,38.80845,SIP
1998-01-01,95,Ireland,15.219000000000001,2.55,1997-06-01,We Ourselves,38.80845,SIP
1999-01-01,95,Ireland,15.219000000000001,2.55,1997-06-01,We Ourselves,38.80845,SIP
2000-01-01,95,Ireland,15.219000000000001,2.55,1997-06-01,We Ourselves,38.80845,SIP
2001-01-01,95,Ireland,15.219000000000001,2.55,1997-06-01,We Ourselves,38.80845,SIP
2002-01-01,95,Ireland,15.219000000000001,6.513999999999999,2002-05-01,We Ourselves,99.136566,SIP
2003-01-01,95,Ireland,15.219000000000001,6.513999999999999,2002-05-01,We Ourselves,99.136566,SIP
2004-01-01,95,Ireland,15.219000000000001,6.513999999999999,2002-05-01,We Ourselves,99.136566,SIP
2005-01-01,95,Ireland,15.219000000000001,6.513999999999999,2002-05-01,We Ourselves,99.136566,SIP
2006-01-01,95,Ireland,15.219000000000001,6.513999999999999,2002-05-01,We Ourselves,99.136566,SIP
2007-01-01,95,Ireland,8.124,6.942,2007-05-01,We Ourselves,56.39680800000001,SIP
2008-01-01,95,Ireland,8.124,6.942,2007-05-01,We Ourselves,56.39680800000001,SIP
2009-01-01,95,Ireland,8.124,6.942,2007-05-01,We Ourselves,56.39680800000001,SIP
2010-01-01,95,Ireland,8.124,6.942,2007-05-01,We Ourselves,56.39680800000001,SIP
2011-01-01,95,Ireland,7.0489999999999995,9.94,2011-02-01,We Ourselves,70.06706,SIP
2012-01-01,95,Ireland,7.0489999999999995,9.94,2011-02-01,We Ourselves,70.06706,SIP
2013-01-01,95,Ireland,7.0489999999999995,9.94,2011-02-01,We Ourselves,70.06706,SIP
2014-01-01,95,Ireland,7.0489999999999995,9.94,2011-02-01,We Ourselves,70.06706,SIP
2015-01-01,95,Ireland,7.0489999999999995,9.94,2011-02-01,We Ourselves,70.06706,SIP
2016-01-01,95,Ireland,7.879,13.845999999999998,2016-02-01,We Ourselves,109.09263399999998,SIP
2017-01-01,95,Ireland,7.879,13.845999999999998,2016-02-01,We Ourselves,109.09263399999998,SIP
2018-01-01,95,Ireland,7.879,13.845999999999998,2016-02-01,We Ourselves,109.09263399999998,SIP
2019-01-01,95,Ireland,7.879,13.845999999999998,2016-02-01,We Ourselves,109.09263399999998,SIP
2020-01-01,95,Ireland,7.879,13.845999999999998,2016-02-01,We Ourselves,109.09263399999998,SIP
2016-01-01,95,Ireland,8.219,4.212,2016-02-01,Independent Alliance,34.618427999999994,SIP
1983-01-01,10,Finland,0.0,1.411,1983-03-01,Green Union,0.0,ECO
1984-01-01,10,Finland,0.0,1.411,1983-03-01,Green Union,0.0,ECO
1985-01-01,10,Finland,0.0,1.411,1983-03-01,Green Union,0.0,ECO
1986-01-01,10,Finland,0.0,1.411,1983-03-01,Green Union,0.0,ECO
1987-01-01,10,Finland,0.0,4.027,1987-03-01,Green Union,0.0,ECO
1988-01-01,10,Finland,0.0,4.027,1987-03-01,Green Union,0.0,ECO
1989-01-01,10,Finland,0.0,4.027,1987-03-01,Green Union,0.0,ECO
1990-01-01,10,Finland,0.0,4.027,1987-03-01,Green Union,0.0,ECO
1991-01-01,10,Finland,0.0,6.82,1991-03-01,Green Union,0.0,ECO
1992-01-01,10,Finland,0.0,6.82,1991-03-01,Green Union,0.0,ECO
1993-01-01,10,Finland,0.0,6.82,1991-03-01,Green Union,0.0,ECO
1994-01-01,10,Finland,0.0,6.82,1991-03-01,Green Union,0.0,ECO
1995-01-01,10,Finland,22.388,6.516,1995-03-01,Green Union,145.880208,ECO
1996-01-01,10,Finland,22.388,6.516,1995-03-01,Green Union,145.880208,ECO
1997-01-01,10,Finland,22.388,6.516,1995-03-01,Green Union,145.880208,ECO
1998-01-01,10,Finland,22.388,6.516,1995-03-01,Green Union,145.880208,ECO
1999-01-01,10,Finland,8.594,7.27,1999-03-01,Green Union,62.47838,ECO
2000-01-01,10,Finland,8.594,7.27,1999-03-01,Green Union,62.47838,ECO
2001-01-01,10,Finland,8.594,7.27,1999-03-01,Green Union,62.47838,ECO
2002-01-01,10,Finland,8.594,7.27,1999-03-01,Green Union,62.47838,ECO
2003-01-01,10,Finland,4.261,8.008000000000001,2003-03-01,Green Union,34.122088000000005,ECO
2004-01-01,10,Finland,4.261,8.008000000000001,2003-03-01,Green Union,34.122088000000005,ECO
2005-01-01,10,Finland,4.261,8.008000000000001,2003-03-01,Green Union,34.122088000000005,ECO
2006-01-01,10,Finland,4.261,8.008000000000001,2003-03-01,Green Union,34.122088000000005,ECO
2007-01-01,10,Finland,12.059000000000001,8.46,2007-03-01,Green Union,102.01914000000002,ECO
2008-01-01,10,Finland,12.059000000000001,8.46,2007-03-01,Green Union,102.01914000000002,ECO
2009-01-01,10,Finland,12.059000000000001,8.46,2007-03-01,Green Union,102.01914000000002,ECO
2010-01-01,10,Finland,12.059000000000001,8.46,2007-03-01,Green Union,102.01914000000002,ECO
2011-01-01,10,Finland,7.6179999999999986,7.2520000000000024,2011-04-01,Green Union,55.245736,ECO
2012-01-01,10,Finland,7.6179999999999986,7.2520000000000024,2011-04-01,Green Union,55.245736,ECO
